detection_score,elapsed_s,median_delta_u_px,median_delta_v_px,median_joint_error_px,mode,projection_model,recording,sample_index,side,time_shift_ms,video_frame_index
0.8220239877700806,6.263433000000077,-9.398020963101317,-48.78988859963658,51.3804901154996,direct,eucm,ego带tof,21,left_hand,0.0,376
0.9545929431915283,6.263433000000077,4.549112567989255,-20.027822785674857,22.23161932609348,direct,eucm,ego带tof,21,right_hand,0.0,376
0.7567025423049927,6.5133050000004005,-5.42410838362764,-47.14653187231488,48.70486572534431,direct,eucm,ego带tof,22,left_hand,0.0,391
0.9437798261642456,6.5133050000004005,5.808856507104679,-19.213702690129708,20.96701113025922,direct,eucm,ego带tof,22,right_hand,0.0,391
0.7451897263526917,6.763216999999713,-1.0704408593275048,-23.700614089697183,24.052421713656443,direct,eucm,ego带tof,23,left_hand,0.0,406
0.9628702998161316,6.763216999999713,4.075524499019821,-20.640799341544607,21.353269528744672,direct,eucm,ego带tof,23,right_hand,0.0,406
0.9276918768882751,7.01307799999995,4.5143292503345265,-15.550282700463526,15.991319367507135,direct,eucm,ego带tof,24,left_hand,0.0,421
0.940629243850708,7.01307799999995,6.183111298271001,-19.94884142817523,21.058670998485265,direct,eucm,ego带tof,24,right_hand,0.0,421
0.6281761527061462,7.262950000000274,3.342200011080763,-12.648809510589558,15.28408248654,direct,eucm,ego带tof,25,left_hand,0.0,436
0.9083656072616577,7.262950000000274,4.383566325199581,-19.282487799656224,20.335129573299866,direct,eucm,ego带tof,25,right_hand,0.0,436
0.6545135378837585,7.512811000000511,4.601212859069733,-13.855471458549346,15.423688789963661,direct,eucm,ego带tof,26,left_hand,0.0,451
0.9299256801605225,7.512811000000511,5.674613540082191,-19.370871897234565,21.291681579291794,direct,eucm,ego带tof,26,right_hand,0.0,451
0.9678739905357361,7.762681000000157,2.166176356846563,-13.232500618160543,16.829392494951996,direct,eucm,ego带tof,27,left_hand,0.0,466
0.9297561049461365,7.762681000000157,6.61694616417094,-18.7614636180067,19.802582958775023,direct,eucm,ego带tof,27,right_hand,0.0,466
0.9642632603645325,8.012565000000905,0.6460841731468463,-16.502460862763883,18.168839005895904,direct,eucm,ego带tof,28,left_hand,0.0,481
0.9439938068389893,8.012565000000905,5.551342857468853,-19.200557065007047,20.76275898908376,direct,eucm,ego带tof,28,right_hand,0.0,481
0.9820082783699036,8.262432999999874,0.2839844188659981,-21.14102083002001,24.563024223518244,direct,eucm,ego带tof,29,left_hand,0.0,496
0.9498097896575928,8.262432999999874,4.993516653829033,-20.767678333134654,21.733139435951784,direct,eucm,ego带tof,29,right_hand,0.0,496
0.9757798910140991,8.512359000000288,-2.9456692241905102,-23.71375522926428,27.858773228322274,direct,eucm,ego带tof,30,left_hand,0.0,511
0.9560633301734924,8.512359000000288,4.315668226229832,-20.855302359712823,22.17929603740082,direct,eucm,ego带tof,30,right_hand,0.0,511
0.9214133024215698,8.762210000000778,-14.556739395662476,10.126437943654196,26.386754777411372,direct,eucm,ego带tof,31,left_hand,0.0,526
0.954925537109375,8.762210000000778,4.033058170100958,-21.068022288653424,23.221778715297017,direct,eucm,ego带tof,31,right_hand,0.0,526
0.9596275091171265,9.012090000000171,-16.92951816410573,56.08843980629899,63.97079837479991,direct,eucm,ego带tof,32,left_hand,0.0,541
0.956672191619873,9.012090000000171,4.994943892814945,-20.68373386203018,21.968718158840513,direct,eucm,ego带tof,32,right_hand,0.0,541
0.90680330991745,9.261975000001257,-14.193745540493353,84.68664415357887,87.58143485590377,direct,eucm,ego带tof,33,left_hand,0.0,556
0.9657820463180542,9.261975000001257,4.279630399578309,-20.788748953930735,21.22468655661494,direct,eucm,ego带tof,33,right_hand,0.0,556
0.934205174446106,9.511816000002,-13.275444740833223,86.4397214245248,89.96356146102073,direct,eucm,ego带tof,34,left_hand,0.0,571
0.9367544651031494,9.511816000002,5.781762835456448,-22.043856807328893,23.63264281207363,direct,eucm,ego带tof,34,right_hand,0.0,571
0.89725661277771,9.761677000002237,-13.3912589527568,87.92420534304131,90.53432178467135,direct,eucm,ego带tof,35,left_hand,0.0,586
0.9467913508415222,9.761677000002237,4.329210634851847,-22.023081350338998,23.210085165352112,direct,eucm,ego带tof,35,right_hand,0.0,586
0.7976264953613281,10.01154999999926,-12.323739641195289,86.89079604546805,89.2136093510018,direct,eucm,ego带tof,36,left_hand,0.0,601
0.9175580739974976,10.01154999999926,1.0496338421928613,-15.991475692322297,16.3655745152161,direct,eucm,ego带tof,36,right_hand,0.0,601
0.764995276927948,10.261426000000938,-12.208547916188763,86.98244136890833,89.25313737114676,direct,eucm,ego带tof,37,left_hand,0.0,616
0.8846996426582336,10.261426000000938,-3.7043339204066115,-6.199442782930532,8.236744336312546,direct,eucm,ego带tof,37,right_hand,0.0,616
0.5674142837524414,10.511277000001428,-12.392174456405655,86.7073797341942,88.96957313279879,direct,eucm,ego带tof,38,left_hand,0.0,631
0.8530995845794678,10.511277000001428,-3.6012108237010807,-3.297062932434301,7.917701279082728,direct,eucm,ego带tof,38,right_hand,0.0,631
0.6624232530593872,10.761146000000736,-11.922705392053103,87.00530709176701,89.13968442989044,direct,eucm,ego带tof,39,left_hand,0.0,646
0.5424896478652954,10.761146000000736,-7.194316354251441,-0.42450447047565376,16.69609046335547,direct,eucm,ego带tof,39,right_hand,0.0,646
0.5941784977912903,11.011010000001988,-12.538157017377785,88.07024713651947,90.20927500502047,direct,eucm,ego带tof,40,left_hand,0.0,661
0.9807374477386475,11.011010000001988,-1.3641989345203456,-7.107378742823585,9.614569350229543,direct,eucm,ego带tof,40,right_hand,0.0,661
0.8406916856765747,11.260874999999942,-12.21989939771106,85.11277449155534,88.40081475212824,direct,eucm,ego带tof,41,left_hand,0.0,676
0.9709338545799255,11.260874999999942,1.4860244988882414,-28.72775720442155,32.24783326074644,direct,eucm,ego带tof,41,right_hand,0.0,676
0.6274437308311462,11.510731000002124,-11.83738138198288,88.25638820452923,90.66042241470801,direct,eucm,ego带tof,42,left_hand,0.0,691
0.974320650100708,11.510731000002124,6.3588650466770105,-27.411548946797097,31.77393378550919,direct,eucm,ego带tof,42,right_hand,0.0,691
0.7808719873428345,11.760587000000669,-12.32830911272822,89.12296530681294,91.17641689779796,direct,eucm,ego带tof,43,left_hand,0.0,706
0.7527731657028198,12.010470000001078,-12.61792313791949,90.94564769483077,92.77071855965626,direct,eucm,ego带tof,44,left_hand,0.0,721
0.9482568502426147,12.010470000001078,18.198506277476667,45.970584903185454,52.20114848427496,direct,eucm,ego带tof,44,right_hand,0.0,721
0.809097409248352,12.260385000001406,-12.318849677565083,90.5410827806794,92.90143420273715,direct,eucm,ego带tof,45,left_hand,0.0,736
0.965202808380127,12.260385000001406,13.18484822153414,70.0469304669598,75.93817893033923,direct,eucm,ego带tof,45,right_hand,0.0,736
0.716115415096283,12.510259999999107,-14.131111574846045,89.17567469989035,91.57755893057477,direct,eucm,ego带tof,46,left_hand,0.0,751
0.9766116142272949,12.510259999999107,13.365424747292764,76.75591879202454,78.78192527785853,direct,eucm,ego带tof,46,right_hand,0.0,751
0.8167204856872559,12.760132999999769,-12.634963286304469,85.33150926049427,88.11809105418844,direct,eucm,ego带tof,47,left_hand,0.0,766
0.9754782319068909,12.760132999999769,13.475263950021827,75.73720771680757,80.35331116645816,direct,eucm,ego带tof,47,right_hand,0.0,766
0.9674617052078247,13.009999000001699,-16.57577852135313,57.94712182442299,66.49850592750312,direct,eucm,ego带tof,48,left_hand,0.0,781
0.9708678126335144,13.009999000001699,13.095534142526503,75.21226682535223,80.86408296214078,direct,eucm,ego带tof,48,right_hand,0.0,781
0.9691278338432312,13.259862999999314,-15.365679072739113,18.195127915084868,34.574430489172016,direct,eucm,ego带tof,49,left_hand,0.0,796
0.9759398102760315,13.259862999999314,12.937021021510873,74.42365046572957,78.85386045906677,direct,eucm,ego带tof,49,right_hand,0.0,796
0.9826738834381104,13.509735999999975,-9.236579101356483,-5.399735836030686,23.664523533418244,direct,eucm,ego带tof,50,left_hand,0.0,811
0.9757022261619568,13.509735999999975,12.100283047070661,72.50862229894278,77.96889252442763,direct,eucm,ego带tof,50,right_hand,0.0,811
0.7457168102264404,13.759592000002158,-1.619997712146528,-3.213644442713189,15.448358844109922,direct,eucm,ego带tof,51,left_hand,0.0,826
0.9654384851455688,13.759592000002158,11.031277191010531,70.0355768739596,76.65958482052416,direct,eucm,ego带tof,51,right_hand,0.0,826
0.9252957701683044,14.009479000000283,-1.4566993480990504,1.278524650461236,14.536252938671236,direct,eucm,ego带tof,52,left_hand,0.0,841
0.9747506380081177,14.009479000000283,12.149549714216846,70.26362474752364,74.84002782888902,direct,eucm,ego带tof,52,right_hand,0.0,841
0.9898374080657959,14.25935500000196,0.9014019226102619,1.9323061526031324,10.506980985712952,direct,eucm,ego带tof,53,left_hand,0.0,856
0.9629153609275818,14.25935500000196,11.785728945451979,69.23452657030327,74.62811227905793,direct,eucm,ego带tof,53,right_hand,0.0,856
0.9822144508361816,14.509228999999323,1.149595269709721,-0.6515207501977329,8.637421342622561,direct,eucm,ego带tof,54,left_hand,0.0,871
0.9705159664154053,14.509228999999323,11.494481553467267,69.67383137022614,74.46498401462883,direct,eucm,ego带tof,54,right_hand,0.0,871
0.973755955696106,14.759101999999984,-2.050631810955565,-6.295926480196954,10.722361142741123,direct,eucm,ego带tof,55,left_hand,0.0,886
0.9688332080841064,14.759101999999984,10.587603807730261,68.60011521635272,73.74701052081149,direct,eucm,ego带tof,55,right_hand,0.0,886
0.9912985563278198,15.008985000000393,-0.8163089820088771,-15.136169859327197,19.508338404758295,direct,eucm,ego带tof,56,left_hand,0.0,901
0.9814382791519165,15.008985000000393,10.95454351421381,67.95959174157247,73.05032850369457,direct,eucm,ego带tof,56,right_hand,0.0,901
0.9959381222724915,15.25886299999911,-1.7886433782108497,-10.872211734986536,15.574184968530435,direct,eucm,ego带tof,57,left_hand,0.0,916
0.9786078333854675,15.25886299999911,10.609858250538082,68.46753216429033,73.44807998476654,direct,eucm,ego带tof,57,right_hand,0.0,916
0.9911249279975891,15.508739000000787,-2.7249569389799717,-1.3158763489647072,10.620473921717904,direct,eucm,ego带tof,58,left_hand,0.0,931
0.9690172076225281,15.508739000000787,11.390573057274423,68.22254859159432,73.25892203004685,direct,eucm,ego带tof,58,right_hand,0.0,931
0.99155193567276,15.758625000002212,-3.402794118080351,6.816760953596031,11.00347417611659,direct,eucm,ego带tof,59,left_hand,0.0,946
0.9707463383674622,15.758625000002212,10.742680380917704,65.91522340578751,71.38286188953003,direct,eucm,ego带tof,59,right_hand,0.0,946
0.996241569519043,16.008484000001772,-0.731489825163635,10.785339346328897,11.586951468944076,direct,eucm,ego带tof,60,left_hand,0.0,961
0.9622177481651306,16.008484000001772,10.892344505677556,65.11932740596467,70.00406851698733,direct,eucm,ego带tof,60,right_hand,0.0,961
0.9929208159446716,16.258320000000822,1.026808496998683,2.497004713516503,12.576703797287937,direct,eucm,ego带tof,61,left_hand,0.0,976
0.9608943462371826,16.258320000000822,10.42171383167647,64.47202563966027,69.02470622995493,direct,eucm,ego带tof,61,right_hand,0.0,976
0.9779877662658691,16.508179000000382,-2.643241288413151,-2.8365704217920893,15.437630899967173,direct,eucm,ego带tof,62,left_hand,0.0,991
0.9719832539558411,16.508179000000382,11.334591245658771,64.33606149466118,70.12360931803033,direct,eucm,ego带tof,62,right_hand,0.0,991
0.9931846261024475,16.75803900000028,1.3647537950298556,-4.447259118875763,20.126609246676566,direct,eucm,ego带tof,63,left_hand,0.0,1006
0.9629107117652893,16.75803900000028,11.166107910133633,67.27111961884862,70.31591529569985,direct,eucm,ego带tof,63,right_hand,0.0,1006
0.9871450066566467,17.007903000001534,-7.461461268563767,-0.56572161695658,23.225853314923874,direct,eucm,ego带tof,64,left_hand,0.0,1021
0.971278727054596,17.007903000001534,12.165215191476932,68.51415432813087,72.40910909491369,direct,eucm,ego带tof,64,right_hand,0.0,1021
0.969463050365448,17.257778999999573,-21.704084707079744,29.221468871463003,48.4212634622932,direct,eucm,ego带tof,65,left_hand,0.0,1036
0.9736483097076416,17.257778999999573,12.190107855754263,73.7111999408977,75.27906204928654,direct,eucm,ego带tof,65,right_hand,0.0,1036
0.8175167441368103,17.507688000001508,-25.64783616771888,75.95983306608048,85.19073634671115,direct,eucm,ego带tof,66,left_hand,0.0,1051
0.9678357243537903,17.507688000001508,11.352315433092258,75.51594769358485,78.781433500999,direct,eucm,ego带tof,66,right_hand,0.0,1051
0.780258059501648,17.75755500000014,-17.580782154096937,98.94925856201178,102.76770577058284,direct,eucm,ego带tof,67,left_hand,0.0,1066
0.9724577069282532,17.75755500000014,12.257250385166685,77.16455645187625,81.20638985011117,direct,eucm,ego带tof,67,right_hand,0.0,1066
0.8453022241592407,18.00745100000131,-15.403710268012617,101.89532064528555,104.88176293326009,direct,eucm,ego带tof,68,left_hand,0.0,1081
0.9759924411773682,18.00745100000131,11.347953246349789,76.85503702893652,80.92665228032956,direct,eucm,ego带tof,68,right_hand,0.0,1081
0.5139521360397339,18.507158000000345,-15.02138287640173,105.73160590858993,108.72596533149695,direct,eucm,ego带tof,70,left_hand,0.0,1111
0.9841640591621399,18.507158000000345,24.319602063069965,5.838707749639639,37.7433299191411,direct,eucm,ego带tof,70,right_hand,0.0,1111
0.804888129234314,18.757025000002614,-14.186488322726916,102.90355692117635,105.74020815226166,direct,eucm,ego带tof,71,left_hand,0.0,1126
0.9723613262176514,18.757025000002614,20.800168222081197,-39.64119757744152,50.14766568759001,direct,eucm,ego带tof,71,right_hand,0.0,1126
0.737935483455658,19.006869000000734,-14.213553585777618,99.94721626831983,102.83362135071282,direct,eucm,ego带tof,72,left_hand,0.0,1141
0.9805241823196411,19.006869000000734,11.813007775078518,-53.793622985470165,60.297832705477674,direct,eucm,ego带tof,72,right_hand,0.0,1141
0.5486709475517273,19.256744000002072,-13.75439921114662,98.77253156004758,101.44495685756215,direct,eucm,ego带tof,73,left_hand,0.0,1156
0.885277509689331,19.256744000002072,11.640856597839388,-46.45283232029419,54.0715444353351,direct,eucm,ego带tof,73,right_hand,0.0,1156
0.5261875987052917,19.50662200000079,-13.38886379454982,97.32626604104735,99.75771232245033,direct,eucm,ego带tof,74,left_hand,0.0,1171
0.9873683452606201,19.50662200000079,10.897828582603552,-40.68830157550326,42.62150438864396,direct,eucm,ego带tof,74,right_hand,0.0,1171
0.6280564069747925,19.756483000001026,-12.464372516277422,96.92963023922562,98.9243026740254,direct,eucm,ego带tof,75,left_hand,0.0,1186
0.9874472618103027,19.756483000001026,8.710003752401803,-40.29796600106704,42.026869312808174,direct,eucm,ego带tof,75,right_hand,0.0,1186
0.7495651245117188,20.006353000000672,-13.034748109384054,95.54461331566233,97.89643962684161,direct,eucm,ego带tof,76,left_hand,0.0,1201
0.9925699830055237,20.006353000000672,9.181381462041486,-46.08511319842171,46.95446678551478,direct,eucm,ego带tof,76,right_hand,0.0,1201
0.6554721593856812,20.25627600000007,-13.480043009083886,97.6403292052305,100.30063207173956,direct,eucm,ego带tof,77,left_hand,0.0,1216
0.9925079941749573,20.25627600000007,12.671649927541466,-62.29802788237146,65.49019491713162,direct,eucm,ego带tof,77,right_hand,0.0,1216
0.8600575923919678,20.506169000000227,-13.487880667081527,95.0418971238164,97.78395229911615,direct,eucm,ego带tof,78,left_hand,0.0,1231
0.9891429543495178,20.506169000000227,10.819260885462882,-75.03719919695277,76.38431128922105,direct,eucm,ego带tof,78,right_hand,0.0,1231
0.7607075572013855,20.755998000000545,-13.467372505857043,94.47849008073558,97.53341862866931,direct,eucm,ego带tof,79,left_hand,0.0,1246
0.986925482749939,20.755998000000545,7.840954016964702,-63.73786189023156,66.01603956844673,direct,eucm,ego带tof,79,right_hand,0.0,1246
0.6423020362854004,21.005808000001707,-12.844378686881328,93.15537175014788,95.76719322785229,direct,eucm,ego带tof,80,left_hand,0.0,1261
0.9816989898681641,21.005808000001707,5.040808495059196,-46.68172508880252,47.465531901144026,direct,eucm,ego带tof,80,right_hand,0.0,1261
0.582703173160553,21.25564900000245,-12.198123314076895,92.45964266824512,94.90910872133092,direct,eucm,ego带tof,81,left_hand,0.0,1276
0.9760788679122925,21.25564900000245,3.2538206198930766,-33.37878401979731,35.669856518207524,direct,eucm,ego带tof,81,right_hand,0.0,1276
0.8041749000549316,21.5054850000015,-13.237379965100558,93.31127665005283,95.74590238171247,direct,eucm,ego带tof,82,left_hand,0.0,1291
0.9640715718269348,21.5054850000015,1.2517831052032307,-30.291851143981603,32.77789696352282,direct,eucm,ego带tof,82,right_hand,0.0,1291
0.7534166574478149,21.755339999999705,-13.240733272606235,92.40122954475783,95.16251499549035,direct,eucm,ego带tof,83,left_hand,0.0,1306
0.5722086429595947,22.005177999999432,-13.279975560373032,93.06982518261077,95.56642278058783,direct,eucm,ego带tof,84,left_hand,0.0,1321
0.9558802843093872,22.005177999999432,1.5996872064367835,-43.6084942112177,46.1501029021492,direct,eucm,ego带tof,84,right_hand,0.0,1321
0.8035581111907959,22.255056000001787,-13.34574434092599,92.89901144430007,96.03580538150486,direct,eucm,ego带tof,85,left_hand,0.0,1336
0.954319417476654,22.255056000001787,1.657541244923209,-41.62669037547653,46.03731349245524,direct,eucm,ego带tof,85,right_hand,0.0,1336
0.7800463438034058,22.504923000000417,-13.268559979092288,92.49581143418175,94.98297016517569,direct,eucm,ego带tof,86,left_hand,0.0,1351
0.972173810005188,22.504923000000417,5.783625664064402,-39.51710886455203,45.0213316197222,direct,eucm,ego带tof,86,right_hand,0.0,1351
0.8578619956970215,22.754801999999472,-13.119589242439247,94.6213609241745,97.13589550448604,direct,eucm,ego带tof,87,left_hand,0.0,1366
0.9817680716514587,22.754801999999472,17.70280807915094,-18.08319557602306,33.50352711671192,direct,eucm,ego带tof,87,right_hand,0.0,1366
0.6514718532562256,1.0162080000009155,-3.180510082187311,93.56089644797612,94.1727984063619,provided_forward,eucm,ego带tof,0,left_hand,0.0,61
0.9877557754516602,1.0162080000009155,60.20232411163363,-9.673571161947848,63.748565257932434,provided_forward,eucm,ego带tof,0,right_hand,0.0,61
0.8357504606246948,1.2660550000000512,-3.549914555355656,92.73251408599253,93.29138853254226,provided_forward,eucm,ego带tof,1,left_hand,0.0,76
0.9746226668357849,1.2660550000000512,53.01799461867358,-48.60458014398205,75.41117925674305,provided_forward,eucm,ego带tof,1,right_hand,0.0,76
0.9226356744766235,1.5159239999993588,-2.642855414668702,87.8768192378111,88.81543888552704,provided_forward,eucm,ego带tof,2,left_hand,0.0,91
0.9762072563171387,1.5159239999993588,38.12293813288318,-67.30706226466896,76.70342697591127,provided_forward,eucm,ego带tof,2,right_hand,0.0,91
0.6076048612594604,1.7657900000012887,-1.3002174530001867,85.83200772901228,86.27070342226074,provided_forward,eucm,ego带tof,3,left_hand,0.0,106
0.9601686000823975,1.7657900000012887,34.35770416548951,-44.15522495535674,60.249550484604114,provided_forward,eucm,ego带tof,3,right_hand,0.0,106
0.8218392133712769,2.0157230000004347,-1.1168265592616535,84.60589866495957,85.09777353942408,provided_forward,eucm,ego带tof,4,left_hand,0.0,121
0.9621993899345398,2.0157230000004347,30.13669178844873,-31.80676132828762,47.76573450716414,provided_forward,eucm,ego带tof,4,right_hand,0.0,121
0.846406877040863,2.265547000002698,-1.9135212251001121,85.24537517267686,85.77009198955852,provided_forward,eucm,ego带tof,5,left_hand,0.0,136
0.9906699061393738,2.265547000002698,23.118524299331284,-24.032897051435384,33.92795708262894,provided_forward,eucm,ego带tof,5,right_hand,0.0,136
0.7290077805519104,2.5154309999998077,-1.7232558188607072,85.19826569726342,85.5994856693233,provided_forward,eucm,ego带tof,6,left_hand,0.0,151
0.8862011432647705,2.5154309999998077,14.38689669007897,-17.638023345769284,24.455610680986435,provided_forward,eucm,ego带tof,6,right_hand,0.0,151
0.8305389285087585,2.7653150000005553,-1.5852089856996372,85.7614884835051,86.16723723107404,provided_forward,eucm,ego带tof,7,left_hand,0.0,166
0.8746105432510376,2.7653150000005553,16.333602209385845,-19.42058056789665,25.232094069450437,provided_forward,eucm,ego带tof,7,right_hand,0.0,166
0.8676229119300842,3.0151810000024852,-1.9414427004730896,86.16457121307576,86.67618055086693,provided_forward,eucm,ego带tof,8,left_hand,0.0,181
0.9360130429267883,3.0151810000024852,19.230035278116134,-30.200200636111617,36.946553920921005,provided_forward,eucm,ego带tof,8,right_hand,0.0,181
0.925102710723877,3.265078000000358,-1.4339119303582493,85.05651317294996,85.7942508844502,provided_forward,eucm,ego带tof,9,left_hand,0.0,196
0.9538155794143677,3.265078000000358,23.026102834996095,-34.40388072600422,42.5795248580223,provided_forward,eucm,ego带tof,9,right_hand,0.0,196
0.7406121492385864,3.514936999999918,-1.2682448754291613,88.27244495369155,88.64264868689418,provided_forward,eucm,ego带tof,10,left_hand,0.0,211
0.9548575282096863,3.514936999999918,24.23963162786788,-33.55063758166011,41.52026774201175,provided_forward,eucm,ego带tof,10,right_hand,0.0,211
0.9535417556762695,3.7647969999998168,-5.214464586720737,76.28081478580111,78.5408085612775,provided_forward,eucm,ego带tof,11,left_hand,0.0,226
0.937639594078064,3.7647969999998168,20.95559499967885,-35.5789861847818,43.210381141549945,provided_forward,eucm,ego带tof,11,right_hand,0.0,226
0.9108502268791199,4.014654000002338,-24.284452177078833,45.13594654185499,59.93477820609536,provided_forward,eucm,ego带tof,12,left_hand,0.0,241
0.9586971998214722,4.014654000002338,24.206129648157457,-36.09829866932773,44.47331977381749,provided_forward,eucm,ego带tof,12,right_hand,0.0,241
0.8324170112609863,4.264524000001984,-38.146140954907196,0.8439604023257061,44.06687829515169,provided_forward,eucm,ego带tof,13,left_hand,0.0,256
0.9639177918434143,4.264524000001984,23.2745877174018,-34.57890195040898,42.7197190526412,provided_forward,eucm,ego带tof,13,right_hand,0.0,256
0.6919918060302734,4.514390000000276,-22.96621155951948,-20.09658038681937,38.0457638880901,provided_forward,eucm,ego带tof,14,left_hand,0.0,271
0.9565480947494507,4.514390000000276,22.239823004602158,-34.36044652928001,40.708622361874625,provided_forward,eucm,ego带tof,14,right_hand,0.0,271
0.5923431515693665,4.764251000000513,-13.051022931271177,-12.1330876737253,25.37972824234587,provided_forward,eucm,ego带tof,15,left_hand,0.0,286
